,ingredients,cuisine
141,"['soya', 'chunk', 'oil', 'butter', 'tomato', 'onion', 'garlic', 'clove', 'ginger', 'piec', 'tomato', 'past', 'cashew', 'nut', 'bay', 'leaf', 'ground', 'turmer', 'garam', 'masala', 'chili', 'methi', 'salt', 'sugar', 'coconut', 'milk', 'coriand']",indian
142,"['classico', 'oliv', 'oil', 'shrimp', 'dillwe', 'garlic', 'sauc', 'pea', 'chicken', 'broth', 'angel', 'hair']",italian
143,"['veget', 'oil', 'eggplant', 'onion', 'celeri', 'salt', 'pepper', 'crawfish', 'egg', 'milk', 'powder', 'flour', 'sauc']",american
144,"['oil', 'chicken', 'breast', 'butter', 'mushroom', 'shallot', 'garlic', 'marsala', 'wine', 'chicken', 'broth', 'lemon', 'juic', 'salt', 'pepper', 'parsley']",italian
145,"['oil', 'cook', 'spray', 'cider', 'vinegar', 'cabbag', 'salt', 'fuji', 'appl', 'gold', 'potato', 'pepper', 'egg', 'white', 'panko', 'chicken', 'cutlet']",german
146,"['oil', 'sausag', 'cabbag', 'fennel', 'frond', 'onion', 'garlic', 'powder', 'fennel', 'seed', 'ground', 'pepper', 'potato', 'chicken', 'broth', 'wine', 'vinegar', 'grain', 'mustard', 'sausag', 'potato', 'sausag', 'sauerkraut', 'fontina', 'fusilli', 'arugula']",german
147,"['ground', 'chuck', 'salt', 'pepper', 'ciabatta', 'roll', 'arugula', 'chees', 'bacon', 'bacon', 'drip', 'onion', 'sauerkraut', 'appl', 'cider', 'cider', 'vinegar', 'sugar', 'celeri', 'seed', 'paprika']",german
148,"['pea', 'water', 'beef', 'stock', 'cube', 'onion', 'kielbasa']",american
149,"['ground', 'beef', 'oil', 'onion', 'garlic', 'ginger', 'water', 'chestnut', 'hoisin', 'sauc', 'soy', 'sauc', 'bibb', 'lettuc', 'carrot', 'peanut', 'sesam', 'seed', 'onion']",chinese
150,"['ground', 'beef', 'onion', 'bouillon', 'cube', 'pea', 'potato', 'sauc', 'corn', 'starch', 'water', 'milk', 'butter']",english
151,"['chili', 'oil', 'ground', 'beef', 'salt', 'ground', 'pepper', 'chees', 'blend', 'onion', 'chili', 'egg', 'cream', 'ground', 'cumin', 'chili', 'salsa', 'avocado']",mexican
152,"['onion', 'garlic', 'bell', 'pepper', 'carrot', 'lentil', 'broth', 'tomato', 'past', 'water', 'pineappl', 'chunk', 'appl', 'cider', 'vinegar', 'soy', 'sauc', 'pepper', 'flake', 'green']",hawaiian
153,"['chicken', 'breast', 'veget', 'oil', 'onion', 'broccoli', 'floret', 'carrot', 'snow', 'pea', 'noodl', 'teriyaki', 'sauc']",chinese
154,"['ground', 'chicken', 'season', 'lime', 'cilantro', 'coriand', 'seed', 'salt']",indian
155,"['hash', 'brown', 'butter', 'vidalia', 'onion', 'thyme', 'egg', 'half', 'gruyer', 'chees', 'pepper', 'salt']",french
156,"['slab', 'bacon', 'lardon', 'chicken', 'salt', 'ground', 'pepper', 'garlic', 'clove', 'onion', 'carrot', 'wine', 'chicken', 'stock', 'butter', 'oil', 'shiitak', 'parsley']",french
157,"['lime', 'juic', 'saffron', 'thread', 'mayonnais', 'oil', 'pepper', 'sauc', 'oil', 'shallot', 'garlic', 'clove', 'pepper', 'wine', 'mussel', 'thyme', 'sprig', 'chorizo', 'tomato', 'pepper', 'parsley', 'canola', 'oil', 'egg', 'milk', 'cayenn', 'pepper', 'sourdough', 'bread', 'clam', 'juic', 'fish', 'sweeten']",spanish
158,"['chicken', 'thigh', 'honey', 'teriyaki', 'sauc', 'soy', 'sauc', 'garlic', 'onion', 'powder', 'pepper']",japanese
159,"['rice', 'egg', 'sesam', 'oil', 'chili', 'garlic', 'ginger', 'beansprout', 'fren', 'pea', 'shrimp', 'sake', 'soy', 'sauc', 'bacon', 'scallion']",chinese
160,"['oil', 'onion', 'celeri', 'rib', 'carrot', 'ground', 'beef', 'ground', 'veal', 'pancetta', 'wine', 'beef', 'stock', 'tomato', 'past', 'ground', 'pepper', 'salt', 'milk', 'pasta', 'parmesan', 'chees']",italian
161,"['oil', 'chorizo', 'onion', 'garlic', 'clove', 'bell', 'pepper', 'potato', 'salt', 'pepper', 'paprika', 'mustard', 'butter', 'flour', 'milk', 'manchego', 'chees', 'monterey', 'jack', 'oliv', 'shell', 'panko', 'breadcrumb']",spanish
162,"['linguini', 'garlic', 'clove', 'chili', 'oil', 'parsley', 'parmesan', 'chees']",italian
163,"['water', 'garlic', 'clove', 'bowti', 'pasta', 'egg', 'pecorino', 'romano', 'chees', 'bacon', 'slice']",italian
164,"['steak', 'sugar', 'mirin', 'sake', 'soy', 'sauc']",japanese
165,"['pineappl', 'juic', 'barbecu', 'sauc', 'beef', 'ground', 'chuck', 'rice', 'salt', 'ground', 'pepper', 'spray', 'bell', 'pepper']",hawaiian
166,"['yogurt', 'garlic', 'ground', 'cumin', 'ground', 'coriand', 'lime', 'pepper', 'salt', 'chicken', 'breast', 'cucumb', 'scallion', 'mint']",indian
167,"['flour', 'brais', 'steak', 'sunflow', 'oil', 'butter', 'chestnut', 'mushroom', 'onion', 'sugar', 'garlic', 'clove', 'beef', 'stock', 'ale', 'tomato', 'pur??', 'thyme', 'worcestershir', 'sauc', 'flour', 'mustard', 'powder', 'salt', 'egg', 'yolk']",english
168,"['sausag', 'potato', 'salt', 'milk', 'butter', 'nutmeg', 'onion', 'oil', 'flour', 'dijon', 'mustard', 'wine', 'chicken', 'stock', 'cube', 'pepper']",english
169,"['ground', 'beef', 'sausag', 'tomato', 'sauc', 'lasagna', 'noodl', 'pepperoni', 'chees', 'ricotta', 'chees', 'parmesan', 'chees']",italian
170,"['veget', 'oil', 'slab', 'bacon', 'lardon', 'beef', 'chuck', 'salt', 'ground', 'pepper', 'onion', 'garlic', 'clove', 'flour', 'cognac', 'wine', 'beef', 'stock', 'parsley', 'thyme', 'sprig', 'bay', 'leav', 'celeri', 'rib', 'butter', 'mushroom', 'pearl', 'onion', 'carrot', 'parsley']",french
171,"['sodium', 'bone', 'ham', 'half', 'spray', 'appl', 'juic', 'grain', 'dijon', 'mustard']",american
172,"['salmon', 'lemon', 'juic', 'lemon', 'zest', 'oil', 'garlic', 'clove', 'salt', 'dill', 'oregano', 'pepper', 'flake', 'pasta', 'kale', 'onion', 'oliv', 'cherri', 'tomato', 'onion', 'cucumb', 'chees', 'parsley', 'wine', 'vinegar', 'pepper']",greek
173,"['steak', 'mustard', 'bacon', 'onion', 'dill', 'pickl', 'flour', 'beef', 'broth']",german
174,"['chicken', 'salt', 'garlic', 'ginger', 'sugar', 'soy', 'sauc', 'chicken', 'broth', 'rice', 'vinegar', 'pineappl', 'juic', 'concentr']",hawaiian
175,"['chicken', 'breast', 'halv', 'sugar', 'rice', 'vinegar', 'soy', 'sauc', 'chicken', 'broth', 'water', 'sesam', 'oil', 'ground', 'pepper', 'corn', 'starch', 'linguin', 'veget', 'oil', 'ginger', 'root', 'garlic', 'shiitak', 'mushroom', 'onion']",chinese
176,"['lamb', 'loin', 'chop', 'salt', 'ground', 'pepper', 'babi', 'carrot', 'cippolini', 'onion', 'chicken', 'stock', 'thyme', 'potato', 'leaf', 'parsley', 'thyme', 'butter']",irish
177,"['corn', 'oil', 'onion', 'ground', 'beef', 'flour', 'thyme', 'water', 'brown', 'sauc', 'beef', 'stock', 'cube', 'worcestershir', 'sauc', 'potato', 'butter', 'salt', 'ground', 'pepper', 'nutmeg', 'egg', 'yolk', 'cream', 'cheddar', 'chees']",english
178,"['bacon', 'onion', 'sea', 'salt', 'nutmeg', 'chees', 'flour', 'pizza', 'dough', 'pepper', 'chive']",german
179,"['pork', 'shoulder', 'sea', 'salt', 'coriand', 'seed', 'star', 'anis', 'fat', 'coriand', 'ground', 'pepper', 'bread', 'toast']",french
180,"['egg', 'corn', 'starch', 'salt', 'chicken', 'thigh', 'veget', 'oil', 'soy', 'sauc', 'water', 'sesam', 'oil', 'sugar', 'rice', 'vinegar', 'ginger', 'garlic', 'sesam', 'seed', 'jasmin', 'rice', 'onion']",chinese
181,"['beef', 'potato', 'cream', 'mushroom', 'soup', 'milk']",irish
182,"['chicken', 'broth', 'honey', 'sugar', 'rice', 'vinegar', 'soy', 'sauc', 'sesam', 'oil', 'chili', 'garlic', 'powder', 'ground', 'ginger', 'corn', 'starch', 'chicken', 'breast', 'egg', 'veget', 'oil', 'sesam', 'seed', 'onion']",chinese
183,"['brine', 'turkey', 'bourbon', 'whiskey', 'glaze', 'butter', 'shallot', 'thyme', 'flour', 'turkey', 'stock', 'chicken', 'demiglac', 'sherri', 'salt', 'ground', 'pepper']",american
184,"['pancetta', 'chicken', 'salt', 'ground', 'pepper', 'button', 'mushroom', 'carrot', 'onion', 'garlic', 'tomato', 'past', 'famili', 'vineyard', 'burgundi', 'thyme', 'bay', 'leaf', 'chicken', 'broth', 'flour', 'butter', 'pearl', 'onion', 'parsley']",french
185,"['garlic', 'powder', 'basil', 'oregano', 'salt', 'pepper', 'rib', 'eye', 'steak', 'oil', 'lemon', 'juic', 'chees', 'kalamata']",greek
186,"['brussel', 'sprout', 'onion', 'coconut', 'oil', 'mustard', 'seed', 'cilantro', 'garlic', 'curri', 'leav', 'tomato', 'turmer', 'cayenn', 'garam', 'masala', 'coconut', 'milk', 'salt', 'lemon']",indian
187,"['tomato', 'garlic', 'carrot', 'onion', 'mushroom', 'sugar', 'salt', 'pepper', 'yeast', 'water', 'mapl', 'syrup', 'oil', 'flour', 'parmesan', 'chees', 'mzarella', 'chees', 'pineappl', 'honey', 'ham']",hawaiian
188,"['beef', 'tenderloin', 'steak', 'pepper', 'cream', 'marmalad', 'horseradish', 'rind']",american
189,"['butternut', 'squash', 'oil', 'onion', 'garlic', 'cayenn', 'ground', 'cinnamon', 'ground', 'nutmeg', 'ground', 'cumin', 'tomato', 'raisin', 'broth', 'salt', 'couscou', 'parsley', 'leav', 'almond']",moroccan
190,"['pinto', 'bean', 'water', 'bell', 'pepper', 'onion', 'garlic', 'tomato', 'sauc', 'ground', 'cumin', 'oregano', 'salt', 'potato']",cuban
191,"['chicken', 'broth', 'soy', 'sauc', 'oyster', 'sauc', 'rice', 'wine', 'corn', 'starch', 'zucchini', 'chicken', 'breast', 'salt', 'canola', 'oil', 'mushroom', 'carrot', 'scallion', 'ginger', 'garlic', 'clove']",chinese
192,"['char', 'chili', 'chili', 'garlic', 'clove', 'coriand', 'paprika', 'wine', 'vinegar', 'chicken', 'thigh', 'oil', 'lemon', 'wedg', 'cilantro']",portuguese
193,"['pork', 'onion', 'nutmeg', 'mustard', 'powder', 'worcestershir', 'sauc', 'cumin', 'pea', 'potato', 'veget', 'shorten', 'margarin', 'flour', 'flour', 'oil', 'egg']",english
194,"['beef', 'barbecu', 'sauc', 'bread', 'crumb', 'montr??al', 'steak', 'season', 'dinner', 'roll', 'chees', 'pineappl', 'slice', 'bacon', 'lettuc']",hawaiian
195,"['pita', 'pocket', 'ground', 'chicken', 'chees', 'egg', 'mint', 'yogurt', 'romain', 'lettuc', 'plum', 'tomato']",greek
196,"['ground', 'pork', 'garlic', 'powder', 'paprika', 'fat']",hungarian
197,"['venison', 'bacon', 'liver', 'oat', 'onion', 'salt', 'thyme', 'sage', 'nutmeg', 'parsley', 'broth', 'caul', 'fat']",english
198,"['chicken', 'breast', 'corn', 'starch', 'salt', 'garlic', 'chili', 'peanut', 'oil', 'egg', 'white', 'soy', 'sauc', 'rice', 'wine', 'chicken', 'stock', 'rice', 'vinegar', 'sesam', 'oil', 'sugar']",chinese
199,"['chicken', 'thigh', 'ghee', 'tomato', 'garlic', 'clove', 'ginger', 'tomato', 'past', 'bell', 'pepper', 'coconut', 'milk', 'salt', 'garam', 'masala', 'spinach', 'cilantro', 'chili', 'water', 'cumin', 'coriand', 'seed', 'cinnamon', 'peppercorn', 'mustard', 'seed', 'fenugreek', 'seed', 'onion', 'clove', 'bay', 'leaf', 'turmer', 'garlic', 'powder', 'chili']",indian
200,"['mushroom', 'water', 'sauerkraut', 'appl', 'tomato', 'peppercorn', 'bay', 'leaf', 'sausag', 'bacon', 'potato']",german
201,"['peanut', 'oil', 'onion', 'bell', 'pepper', 'broccoli', 'chili', 'garlic', 'basil', 'chicken', 'breast', 'soy', 'marinad', 'soy', 'sauc', 'soy', 'sauc', 'fish', 'sauc', 'pepper']",thai
202,"['bread', 'dough', 'ground', 'beef', 'onion', 'garlic', 'salt', 'lemon', 'pepper', 'cabbag', 'worcestershir', 'sauc', 'caraway', 'seed', 'butter']",german
203,"['stew', 'meat', 'enchilada', 'sauc', 'beef', 'stock', 'cube', 'bean', 'flour', 'cheddar', 'chees']",mexican
204,"['chicken', 'broth', 'wine', 'oil', 'saffron', 'thread', 'garlic', 'clove', 'onion', 'bell', 'pepper', 'bell', 'pepper', 'sausag', 'tomato', 'tomato', 'past', 'rice', 'paprika', 'pepper', 'pepper', 'lemon', 'juic', 'salt', 'shrimp', 'bay', 'scallop']",spanish
205,"['eggplant', 'coconut', 'coriand', 'seed', 'cumin', 'seed', 'rice', 'chili', 'curri', 'leav', 'coconut', 'oil', 'mustard', 'seed', 'gram', 'ground', 'turmer', 'tamarind', 'past', 'jaggeri', 'salt']",indian
206,"['lamb', 'oil', 'turnip', 'carrot', 'potato', 'onion', 'tapioca', 'salt', 'pepper', 'thyme', 'beef', 'broth']",irish
207,"['oil', 'tortilla', 'ground', 'beef', 'onion', 'garlic', 'enchilada', 'sauc', 'cream', 'cheddar', 'chees', 'jack', 'chees']",mexican
208,"['tofu', 'eggplant', 'veget', 'oil', 'curri', 'past', 'salt', 'coconut', 'milk', 'broth', 'bean', 'okra', 'cilantro', 'lime', 'juic', 'chili', 'lemongrass', 'coriand', 'shallot', 'garlic', 'gingerroot', 'lime', 'rind', 'ground', 'turmer', 'ground', 'coriand', 'ground', 'cumin']",thai
209,"['chicken', 'thigh', 'slab', 'bacon', 'oil', 'butter', 'mushroom', 'shallot', 'wine', 'chicken', 'broth', 'parsley', 'tarragon', 'salt', 'pepper']",french
210,"['pork', 'shaox', 'wine', 'sesam', 'oil', 'soy', 'sauc', 'corn', 'starch', 'cauliflow', 'oil', 'salt', 'pepper', 'garlic', 'chili', 'ginger', 'scallion', 'soy', 'sauc']",chinese
211,"['brat', 'beer', 'sauerkraut', 'appl', 'onion', 'pepper']",german
212,"['butter', 'beef', 'salt', 'ground', 'pepper', 'onion', 'flour', 'beer', 'thyme', 'bay', 'leav', 'parsley', 'carrot', 'potato']",french
213,"['pineappl', 'soy', 'sauc', 'sugar', 'onion', 'powder', 'ground', 'ginger', 'cayenn']",hawaiian
214,"['pasta', 'veget', 'stock', 'water', 'pizza', 'sauc', 'mzarella', 'chees', 'cube', 'ham', 'bell', 'pepper', 'pineappl', 'chunk', 'cilantro']",hawaiian
215,"['seawe', 'veget', 'oil', 'carrot', 'scallion', 'garlic', 'sesam', 'seed', 'ginger', 'tofu', 'miso', 'flour', 'soy', 'sauc', 'sesam', 'oil', 'tahini', 'rice', 'vinegar', 'carrot', 'agav', 'nectar', 'ginger']",japanese
216,"['oil', 'corn', 'bell', 'pepper', 'spray', 'onion', 'cilantro', 'lime', 'juic', 'sugar', 'salt', 'onion', 'powder', 'ground', 'cumin', 'oregano', 'paprika', 'garlic', 'powder', 'pepper', 'pepper', 'beef', 'tenderloin', 'steak']",american
217,"['veget', 'oil', 'corn', 'tortilla', 'enchilada', 'sauc', 'jack', 'chees', 'oliv', 'scallion']",mexican
218,"['rice', 'water', 'kelp', 'vinegar', 'sugar', 'salt', 'shiitak', 'mushroom', 'carrot', 'lotu', 'root', 'snow', 'pea', 'egg', 'veget', 'stock', 'mirin', 'soy', 'sauc', 'veget', 'oil', 'avocado', 'seawe', 'wasabi', 'ginger', 'sushi', 'grade', 'tuna', 'chicken', 'shrimp']",japanese
219,"['bacon', 'slice', 'oil', 'onion', 'bell', 'pepper', 'garlic', 'clove', 'tomato', 'past', 'rice', 'oregano', 'ground', 'cumin', 'salt', 'pepper', 'bay', 'leaf', 'water', 'sodium', 'chicken', 'broth', 'bean', 'onion']",cuban
220,"['chicken', 'breast', 'ground', 'pepper', 'salt', 'veget', 'oil', 'flour', 'egg', 'grain', 'mustard', 'panko', 'breadcrumb', 'leaf', 'parsley', 'lemon', 'wedg']",german
221,"['scallopini', 'eggplant', 'tomato', 'babi', 'mushroom', 'potato', 'onion', 'garlic', 'rosemari', 'thyme']",hungarian
222,"['split', 'pea', 'oil', 'onion', 'broth', 'squid', 'salt', 'ground', 'pepper', 'lemon', 'juic', 'parsley', 'lemon']",greek
223,"['lamb', 'babi', 'potato', 'garlic', 'tomato', 'cherri', 'tomato', 'salt', 'ground', 'pepper', 'oregano', 'rosemari', 'lemon', 'juic', 'butter', 'oil', 'water']",greek
224,"['egg', 'milk', 'salt', 'flour', 'powder', 'potato', 'flake', 'sauerkraut', 'water', 'duck', 'fat', 'onion', 'flake', 'caraway', 'seed']",german
225,"['broilerfry', 'chicken', 'butter', 'pineappl', 'chunk', 'sugar', 'corn', 'starch', 'salt', 'ketchup', 'cider', 'vinegar', 'chili', 'worcestershir', 'sauc', 'soy', 'sauc', 'ground', 'ginger']",hawaiian
226,"['rice', 'vinegar', 'soy', 'sauc', 'honey', 'ginger', 'pepper', 'flake', 'ground', 'cumin', 'sirloin', 'steak', 'corn', 'starch', 'veget', 'oil', 'sesam', 'oil', 'onion', 'garlic', 'chili', 'ginger', 'cilantro']",chinese
227,"['bell', 'pepper', 'bell', 'pepper', 'butternut', 'squash', 'zucchini', 'onion', 'garlic', 'clove', 'tomato', 'lentil', 'bay', 'leav', 'water', 'pepper', 'flake', 'paprika', 'cinnamon', 'salt', 'yogurt', 'mint', 'oil']",moroccan
228,"['veget', 'oil', 'onion', 'chili', 'garlic', 'chicken', 'water', 'sodium', 'chicken', 'flavor', 'bouillon', 'flour', 'bean', 'monterey', 'jack', 'chees', 'oil']",mexican
229,"['potato', 'pea', 'onion', 'tomato', 'garlic', 'past', 'coriand', 'powder', 'cumin', 'seed', 'turmer', 'garam', 'masala', 'chili', 'cilantro', 'salt', 'oil']",indian
230,"['pork', 'shoulder', 'juic', 'lime', 'juic', 'zest', 'cilantro', 'mint', 'leav', 'garlic', 'clove', 'oregano', 'ground', 'cumin', 'oil', 'sea', 'salt', 'ground', 'pepper']",cuban
231,"['juic', 'bourbon', 'whiskey', 'sugar', 'pecan', 'molass', 'mustard', 'ham']",american
232,"['chicken', 'breast', 'halv', 'salt', 'pepper', 'spray', 'salt', 'chicken', 'broth', 'vermouth', 'leek', 'garlic', 'clove', 'plum', 'tomato', 'linguin', 'parmesan', 'chees', 'basil']",american
233,"['chicken', 'liver', 'lemongrass', 'shallot', 'garlic', 'ginger', 'kaffir', 'lime', 'leav', 'soy', 'sauc', 'shrimp', 'past', 'ground', 'pepper', 'rice', 'shrimp', 'egg', 'fish', 'sauc', 'bay', 'season', 'scallion']",thai
234,"['chicken', 'thigh', 'salt', 'canola', 'oil', 'lemongrass', 'onion', 'garam', 'masala', 'yogurt']",indian
235,"['sausag', 'ketchup', 'curri', 'oil']",german
236,"['flour', 'egg', 'buttermilk', 'tabl', 'salt', 'chicken', 'thigh', 'garlic', 'paprika', 'caraway', 'seed', 'wine', 'pepper', 'sea', 'salt', 'panko', 'veget', 'oil', 'butter', 'sage', 'lemon', 'wedg']",german
237,"['bacon', 'shallot', 'garlic', 'chicken', 'breast', 'mushroom', 'salt', 'ground', 'pepper', 'wine', 'cream', 'parsley']",french
238,"['rice', 'ground', 'pork', 'onion', 'salt', 'pepper', 'cabbag', 'tomato', 'juic', 'water', 'bacon', 'flour', 'juic']",hungarian
239,"['fettucin', 'butter', 'parmesan', 'chees', 'salt', 'pepper']",italian
240,"['fish', 'panko', 'breadcrumb', 'coconut', 'milk', 'peanut', 'butter', 'fish', 'sauc', 'soy', 'sauc', 'chili', 'honey', 'basil', 'leav']",thai
241,"['turkey', 'wing', 'oil', 'salt', 'carrot', 'onion', 'celeri', 'rib', 'water', 'cream', 'thyme', 'pepper', 'mustard', 'turkey', 'stock', 'flour', 'butter', 'thyme']",american
242,"['beef', 'point', 'cut', 'sugar', 'bay', 'leaf', 'cabbag', 'head', 'onion', 'carrot', 'potato']",irish
243,"['soba', 'chicken', 'tenderloin', 'soy', 'sauc', 'corn', 'starch', 'garlic', 'ginger', 'veget', 'oil', 'sesam', 'oil', 'cremini', 'ground', 'pepper', 'spinach', 'scallion', 'chicken', 'broth', 'rice', 'wine', 'sugar']",japanese
244,"['shrimp', 'sauc', 'ground', 'pepper', 'salt', 'cilantro', 'mango', 'lime', 'wedg', 'corn', 'tortilla']",mexican
245,"['miso', 'mirin', 'agav', 'nectar', 'sugar', 'soy', 'sauc', 'salt', 'ground', 'pepper', 'canola', 'oil', 'onion', 'fish']",japanese
246,"['oil', 'onion', 'oregano', 'garlic', 'ground', 'chuck', 'panko', 'breadcrumb', 'egg', 'salt', 'ground', 'pepper', 'butter', 'flour', 'beef', 'broth', 'cream', 'worcestershir', 'sauc', 'pepper', 'parsley', 'leav']",swedish
247,"['avocado', 'salsa', 'verd', 'cilantro', 'chicken', 'monterey', 'jack', 'tortilla']",mexican
248,"['chicken', 'breast', 'salt', 'pepper', 'corn', 'starch', 'egg', 'veget', 'oil', 'pineappl', 'juic', 'sugar', 'soy', 'sauc', 'garlic', 'bell', 'pepper', 'pineappl']",hawaiian
249,"['onion', 'pepper', 'garlic', 'beef', 'stew', 'meat', 'tomato', 'past', 'water', 'paprika', 'salt', 'pepper', 'noodl']",hungarian
250,"['oil', 'cauliflow', 'carrot', 'potato', 'zucchini', 'onion', 'ground', 'cumin', 'ground', 'cinnamon', 'paprika', 'thyme', 'sprig', 'salt', 'pepper']",moroccan
251,"['rice', 'coconut', 'milk', 'water', 'coconut', 'oil', 'salt', 'garlic', 'chili', 'onion', 'cumin', 'seed', 'carrot', 'corn', 'pea', 'beansprout', 'turmer', 'ground', 'coriand', 'garam', 'masala', 'curri', 'powder', 'ground', 'cumin', 'chili', 'ground', 'pepper']",indian
252,"['chicken', 'veget', 'oil', 'meat', 'bone', 'bean', 'past', 'peppercorn', 'chili', 'cassia', 'cinnamon', 'fennel', 'clove', 'ginger', 'salt', 'sesam', 'oil', 'essenc']",chinese
253,"['pizza', 'dough', 'marinara', 'sauc', 'tomato', 'sopressata', 'pecorino', 'chees', 'mzarella', 'partskim', 'ricotta', 'chees', 'spinach']",italian
254,"['spinach', 'oil', 'garlic', 'vinegar', 'oregano', 'leav', 'lemon', 'salt', 'ground', 'pepper', 'chicken', 'breast', 'oregano', 'ground', 'pepper', 'veget', 'oil', 'lemon', 'juic', 'onion', 'pepper', 'chees', 'mzarella', 'chees', 'dough']",greek
255,"['ground', 'turkey', 'breast', 'oregano', 'garlic', 'wine', 'vinegar', 'lemon', 'juic', 'onion', 'dill', 'cream', 'chees', 'chees', 'tomato', 'cucumb']",greek
256,"['sausag', 'onion', 'carrot', 'garlic', 'bean', 'chicken', 'broth', 'thyme', 'leav', 'bisquick', 'milk', 'egg']",french
257,"['flour', 'water', 'veget', 'oil', 'onion', 'shiitak', 'mushroom', 'shiitak', 'mushroom', 'ground', 'chicken', 'sesam', 'oil', 'soy', 'sauc', 'sugar', 'shaox', 'wine']",chinese
258,"['sheepshead', 'salt', 'ground', 'pepper', 'butter', 'basil']",american
259,"['chicken', 'breast', 'salsa', 'bean', 'cream', 'chees', 'rice']",mexican
260,"['oil', 'beef', 'onion', 'garlic', 'clove', 'bell', 'pepper', 'paprika', 'caraway', 'seed', 'tomato', 'stock', 'parsley']",hungarian
261,"['shrimp', 'ground', 'pepper', 'salt', 'oil', 'garlic', 'clove', 'chicken', 'thigh', 'bell', 'pepper', 'chorizo', 'onion', 'tomato', 'grain', 'rice', 'chicken', 'broth', 'wine', 'saffron', 'bay', 'leaf', 'mussel', 'pea', 'parsley', 'leav', 'lemon']",spanish
262,"['chicken', 'pepper', 'garlic', 'past', 'coriand', 'powder', 'ground', 'turmer', 'chili', 'salt', 'curri', 'leav', 'cumin', 'seed', 'coconut', 'shallot', 'chili', 'garam', 'masala', 'oil', 'cilantro']",indian
263,"['ground', 'beef', 'ground', 'pork', 'bread', 'garlic', 'onion', 'parsley', 'salt', 'nutmeg', 'egg', 'flour', 'oil', 'almond', 'peppercorn', 'saffron', 'clove', 'wine', 'meat', 'stock', 'lemon', 'juic']",spanish
264,"['onion', 'garlic', 'clove', 'ginger', 'chili', 'oil', 'tomato', 'turmer', 'garam', 'masala', 'chili', 'salt', 'water', 'bean', 'pea', 'rice']",indian
