,ingredients,cuisine
162,"['linguini', 'clove garlic', 'chili', 'oil', 'parsley', 'chees parmesan']",italian
163,"['water', 'clove garlic', 'bowti pasta', 'egg', 'chees pecorino romano', 'bacon slice']",italian
164,"['steak', 'sugar', 'mirin', 'sake', 'sauc soy']",japanese
165,"['juic pineappl', 'barbecu sauc', 'beef', 'chuck ground', 'rice', 'salt', 'ground pepper', 'spray', 'bell pepper']",hawaiian
166,"['yogurt', 'garlic', 'cumin ground', 'coriand ground', 'lime', 'pepper', 'salt', 'breast chicken', 'cucumb', 'scallion', 'mint']",indian
167,"['flour', 'brais steak', 'oil sunflow', 'butter', 'chestnut mushroom', 'onion', 'sugar', 'clove garlic', 'beef stock', 'ale', 'pur?? tomato', 'thyme', 'sauc worcestershir', 'flour', 'mustard powder', 'salt', '', 'egg yolk']",english
168,"['sausag', 'potato', 'salt', 'milk', 'butter', 'nutmeg', 'onion', 'oil', 'flour', 'dijon mustard', 'wine', 'chicken cube stock', 'pepper']",english
169,"['beef ground', 'sausag', 'sauc tomato', 'lasagna noodl', 'pepperoni', 'chees', 'chees ricotta', 'chees parmesan']",italian
170,"['oil veget', 'bacon slab', 'lardon', 'beef chuck', 'salt', 'ground pepper', 'onion', 'clove garlic', 'flour', 'cognac', 'wine', 'beef stock', 'parsley', 'sprig thyme', 'bay leav', 'celeri rib', 'butter', 'mushroom', 'onion pearl', 'carrot', 'parsley']",french
171,"['bone half ham sodium', 'spray', 'appl juic', '', 'dijon grain mustard']",american
172,"['salmon', 'juic lemon', 'lemon zest', 'oil', 'clove garlic', 'salt', 'dill', 'oregano', 'flake pepper', 'pasta', 'kale', 'onion', 'oliv', 'cherri tomato', 'onion', 'cucumb', 'chees', 'parsley', 'vinegar wine', 'pepper']",greek
173,"['steak', 'mustard', 'bacon', 'onion', 'dill pickl', 'flour', 'beef broth']",german
174,"['chicken', 'salt', 'garlic', 'ginger', 'sugar', 'sauc soy', 'broth chicken', 'rice vinegar', 'concentr juic pineappl']",hawaiian
175,"['breast chicken halv', 'sugar', 'rice vinegar', 'sauc soy', 'broth chicken', 'water', 'oil sesam', 'ground pepper', 'corn starch', 'linguin', 'oil veget', 'ginger root', 'garlic', 'mushroom shiitak', 'onion']",chinese
176,"['chop lamb loin', 'salt', 'ground pepper', 'babi carrot', 'cippolini onion', 'chicken stock', 'thyme', 'potato', 'leaf parsley', 'thyme', 'butter']",irish
177,"['corn oil', 'onion', 'beef ground', 'flour', 'thyme', 'water', 'brown', 'sauc', 'beef cube stock', 'sauc worcestershir', 'potato', 'butter', 'salt', 'ground pepper', 'nutmeg', 'egg yolk', 'cream', 'cheddar chees']",english
178,"['bacon', 'onion', 'salt sea', '', 'nutmeg', 'chees', 'flour', 'dough pizza', 'pepper', 'chive']",german
179,"['pork shoulder', 'salt sea', 'coriand seed', 'anis star', 'fat', 'coriand', 'ground pepper', 'bread', 'toast']",french
180,"['egg', 'corn starch', 'salt', 'chicken thigh', 'oil veget', 'sauc soy', 'water', 'oil sesam', 'sugar', 'rice vinegar', 'ginger', 'garlic', 'seed sesam', 'jasmin rice', 'onion']",chinese
181,"['beef', 'potato', 'cream mushroom soup', 'milk']",irish
182,"['broth chicken', 'honey', 'sugar', 'rice vinegar', 'sauc soy', 'oil sesam', 'chili', 'garlic powder', 'ginger ground', 'corn starch', 'breast chicken', 'egg', 'oil veget', 'seed sesam', 'onion']",chinese
183,"['brine', 'turkey', 'bourbon whiskey', 'glaze', 'butter', 'shallot', 'thyme', 'flour', 'stock turkey', 'chicken demiglac', 'sherri', 'salt', 'ground pepper']",american
184,"['pancetta', 'chicken', 'ground pepper salt', 'button mushroom', 'carrot', 'onion', 'garlic', 'past tomato', 'burgundi famili vineyard', 'thyme', 'bay leaf', 'broth chicken', 'flour', 'butter', 'onion pearl', 'parsley']",french
185,"['garlic powder', 'basil', 'oregano', 'salt', 'pepper', 'eye rib steak', 'oil', 'juic lemon', 'chees', 'kalamata']",greek
186,"['brussel sprout', 'onion', 'coconut oil', 'mustard seed', 'cilantro', 'garlic', 'curri leav', 'tomato', 'turmer', 'cayenn', 'garam masala', 'coconut milk', 'salt', 'lemon']",indian
187,"['tomato', 'garlic', 'carrot', 'onion', 'mushroom', 'sugar', 'salt', 'pepper', 'yeast', 'water', 'mapl syrup', 'oil', 'flour', 'chees parmesan', 'chees mzarella', 'pineappl', 'ham honey']",hawaiian
188,"['beef steak tenderloin', 'pepper', 'cream', 'marmalad', 'horseradish', 'rind']",american
189,"['butternut squash', 'oil', 'onion', 'garlic', 'cayenn', 'cinnamon ground', 'ground nutmeg', 'cumin ground', 'tomato', 'raisin', 'broth', '', 'salt', 'couscou', 'leav parsley', 'almond']",moroccan
190,"['bean pinto', 'water', 'bell pepper', 'onion', 'garlic', 'sauc tomato', 'cumin ground', 'oregano', 'salt', 'potato']",cuban
191,"['broth chicken', 'sauc soy', 'oyster sauc', 'rice wine', 'corn starch', 'zucchini', 'breast chicken', 'salt', 'canola oil', '', 'mushroom', 'carrot', 'scallion', 'ginger', 'clove garlic']",chinese
192,"['char', 'chili', 'chili', 'clove garlic', 'coriand', 'paprika', 'vinegar wine', 'chicken thigh', 'oil', 'lemon wedg', 'cilantro']",portuguese
193,"['pork', 'onion', 'nutmeg', 'mustard powder', 'sauc worcestershir', 'cumin', 'pea', 'potato', 'shorten veget', 'margarin', 'flour', 'flour', 'oil', 'egg']",english
194,"['beef', 'barbecu sauc', 'bread crumb', 'montr??al season steak', 'dinner roll', 'chees', 'pineappl slice', 'bacon', 'lettuc']",hawaiian
195,"['pita pocket', 'chicken ground', 'chees', 'egg', 'mint', 'yogurt', 'lettuc romain', 'plum tomato']",greek
196,"['ground pork', 'garlic powder', 'paprika', 'fat']",hungarian
197,"['venison', 'bacon', 'liver', 'oat', 'onion', 'salt', 'thyme', 'sage', 'nutmeg', 'parsley', 'broth', 'caul fat']",english
198,"['breast chicken', 'corn starch', 'salt', 'garlic', 'chili', 'oil peanut', 'egg white', 'sauc soy', 'rice wine', 'chicken stock', 'rice vinegar', 'oil sesam', 'sugar']",chinese
199,"['chicken thigh', 'ghee', 'tomato', 'clove garlic', 'ginger', 'past tomato', 'bell pepper', 'coconut milk', 'salt', 'garam masala', 'spinach', 'cilantro', 'chili', 'water', 'cumin', 'coriand seed', 'cinnamon', 'peppercorn', 'mustard seed', 'fenugreek seed', 'onion', 'clove', 'bay leaf', 'turmer', 'garlic powder', 'chili']",indian
200,"['mushroom', 'water', 'sauerkraut', 'appl', 'tomato', 'peppercorn', 'bay leaf', 'sausag', 'bacon', 'potato']",german
201,"['oil peanut', 'onion', 'bell pepper', 'broccoli', 'chili', 'garlic', 'basil', 'breast chicken', 'marinad soy', 'sauc soy', 'sauc soy', 'fish sauc', 'pepper']",thai
202,"['bread dough', 'beef ground', 'onion', 'garlic', 'salt', 'lemon pepper', 'cabbag', 'sauc worcestershir', 'caraway seed', 'butter']",german
203,"['meat stew', 'enchilada sauc', 'beef cube stock', 'bean', 'flour', 'cheddar chees']",mexican
204,"['broth chicken', 'wine', 'oil', 'saffron thread', 'clove garlic', 'onion', 'bell pepper', 'bell pepper', 'sausag', 'tomato', 'past tomato', 'rice', 'paprika', 'pepper', 'pepper', 'juic lemon', 'salt', 'shrimp', 'bay scallop']",spanish
205,"['eggplant', 'coconut', 'coriand seed', 'cumin seed', 'rice', 'chili', 'curri leav', 'coconut oil', 'mustard seed', 'gram', 'ground turmer', 'past tamarind', 'jaggeri', 'salt']",indian
206,"['lamb', 'oil', 'turnip', 'carrot', 'potato', 'onion', 'tapioca', 'salt', 'pepper', 'thyme', 'beef broth']",irish
207,"['oil', 'tortilla', 'beef ground', 'onion', 'garlic', 'enchilada sauc', 'cream', 'cheddar chees', 'chees jack']",mexican
208,"['tofu', 'eggplant', 'oil veget', 'curri past', 'salt', 'coconut milk', 'broth', 'bean', 'okra', 'cilantro', 'juic lime', 'chili', 'lemongrass', 'coriand', 'shallot', 'garlic', 'gingerroot', 'lime rind', 'ground turmer', 'coriand ground', 'cumin ground']",thai
209,"['chicken thigh', 'bacon slab', 'oil', 'butter', 'mushroom', 'shallot', 'wine', 'broth chicken', 'parsley', 'tarragon', 'salt', 'pepper']",french
210,"['pork', 'shaox wine', 'oil sesam', 'sauc soy', 'corn starch', 'cauliflow', 'oil', 'salt', 'pepper', 'garlic', 'chili', 'ginger', 'scallion', 'sauc soy']",chinese
211,"['brat', 'beer', 'sauerkraut', 'appl', 'onion', 'pepper']",german
212,"['butter', 'beef', 'salt', 'ground pepper', 'onion', 'flour', 'beer', 'thyme', 'bay leav', 'parsley', 'carrot', 'potato']",french
213,"['pineappl', 'sauc soy', 'sugar', 'onion powder', 'ginger ground', 'cayenn']",hawaiian
214,"['pasta', 'stock veget', 'water', 'pizza sauc', 'chees mzarella', 'cube ham', 'bell pepper', 'chunk pineappl', 'cilantro']",hawaiian
215,"['seawe', 'oil veget', 'carrot', 'scallion', 'garlic', 'seed sesam', 'ginger', 'tofu', 'miso', 'flour', 'sauc soy', 'oil sesam', 'tahini', 'rice vinegar', 'carrot', 'agav nectar', 'ginger']",japanese
216,"['oil', 'corn', 'bell pepper', 'spray', 'onion', 'cilantro', 'juic lime', 'sugar', 'salt', 'onion powder', 'cumin ground', 'oregano', 'paprika', 'garlic powder', 'pepper', 'pepper', 'beef steak tenderloin']",american
217,"['oil veget', 'corn tortilla', 'enchilada sauc', 'chees jack', 'oliv', 'scallion']",mexican
218,"['rice', 'water', 'kelp', 'vinegar', 'sugar', 'salt', 'mushroom shiitak', 'carrot', 'lotu root', 'pea snow', 'egg', 'stock veget', 'mirin', 'sauc soy', 'oil veget', 'avocado', 'seawe', 'wasabi', 'ginger', 'grade sushi tuna', 'chicken', 'shrimp']",japanese
219,"['bacon slice', 'oil', 'onion', 'bell pepper', 'clove garlic', 'past tomato', 'rice', 'oregano', 'cumin ground', 'salt', 'pepper', 'bay leaf', 'water', 'broth chicken sodium', 'bean', 'onion']",cuban
220,"['breast chicken', 'ground pepper', 'salt', 'oil veget', 'flour', 'egg', 'grain mustard', 'breadcrumb panko', 'leaf parsley', 'lemon wedg']",german
221,"['scallopini', 'eggplant', 'tomato', 'babi mushroom', 'potato', 'onion', 'garlic', 'rosemari', 'thyme', '', '']",hungarian
222,"['pea split', 'oil', 'onion', 'broth', 'squid', 'salt', 'ground pepper', 'juic lemon', 'parsley', 'lemon']",greek
223,"['lamb', 'babi potato', 'garlic', 'tomato', 'cherri tomato', 'salt', 'ground pepper', 'oregano', 'rosemari', 'juic lemon', 'butter', 'oil', 'water']",greek
224,"['egg', 'milk', 'salt', 'flour', 'powder', 'flake potato', 'sauerkraut', 'water', 'duck fat', 'flake onion', 'caraway seed']",german
225,"['broilerfry chicken', 'butter', 'chunk pineappl', 'sugar', 'corn starch', 'salt', 'ketchup', 'cider vinegar', 'chili', 'sauc worcestershir', 'sauc soy', 'ginger ground']",hawaiian
226,"['rice vinegar', 'sauc soy', 'honey', 'ginger', 'flake pepper', 'cumin ground', 'sirloin steak', 'corn starch', 'oil veget', 'oil sesam', 'onion', 'garlic', 'chili', 'ginger', 'cilantro']",chinese
227,"['bell pepper', 'bell pepper', 'butternut squash', 'zucchini', 'onion', 'clove garlic', 'tomato', 'lentil', 'bay leav', '', 'water', 'flake pepper', 'paprika', 'cinnamon', 'salt', 'yogurt', 'mint', 'oil']",moroccan
228,"['oil veget', 'onion', 'chili', 'garlic', 'chicken', 'water', 'bouillon chicken flavor sodium', 'flour', 'bean', 'chees jack monterey', 'oil']",mexican
229,"['potato', 'pea', 'onion', 'tomato', 'garlic past', 'coriand powder', 'cumin seed', 'turmer', 'garam masala', 'chili', 'cilantro', 'salt', 'oil']",indian
230,"['pork shoulder', 'juic', 'juic lime', 'zest', 'cilantro', 'leav mint', 'clove garlic', 'oregano', 'cumin ground', 'oil', 'salt sea', 'ground pepper']",cuban
231,"['juic', 'bourbon whiskey', 'sugar', 'pecan', 'molass', 'mustard', 'ham']",american
232,"['breast chicken halv', 'salt', 'pepper', 'spray', 'broth chicken salt', 'vermouth', 'leek', 'clove garlic', 'plum tomato', 'linguin', 'chees parmesan', 'basil']",american
233,"['chicken liver', 'lemongrass', 'shallot', 'garlic', 'ginger', 'kaffir leav lime', 'sauc soy', 'past shrimp', 'ground pepper', 'rice', 'shrimp', 'egg', 'fish sauc', 'bay season', 'scallion']",thai
234,"['chicken thigh', 'salt', 'canola oil', 'lemongrass', 'onion', 'garam masala', 'yogurt']",indian
235,"['sausag', 'ketchup', 'curri', 'oil']",german
236,"['flour', 'egg', 'buttermilk', 'salt tabl', 'chicken thigh', 'garlic', 'paprika', 'caraway seed', 'wine', 'pepper', 'salt sea', 'panko', 'oil veget', 'butter', 'sage', 'lemon wedg']",german
237,"['bacon', 'shallot', 'garlic', 'breast chicken', 'mushroom', 'salt', 'ground pepper', 'wine', 'cream', 'parsley']",french
238,"['rice', 'ground pork', 'onion', 'salt', 'pepper', 'cabbag', 'juic tomato', 'water', 'bacon', 'flour', 'juic']",hungarian
239,"['fettucin', 'butter', 'chees parmesan', 'salt', 'pepper']",italian
240,"['fish', 'breadcrumb panko', 'coconut milk', '', 'butter peanut', 'fish sauc', 'sauc soy', 'chili', 'honey', 'basil leav']",thai
241,"['turkey wing', 'oil', 'salt', 'carrot', 'onion', 'celeri rib', 'water', 'cream', 'thyme', 'pepper', 'mustard', 'stock turkey', 'flour', 'butter', 'thyme']",american
242,"['beef', 'cut point', 'sugar', 'bay leaf', 'cabbag head', 'onion', 'carrot', 'potato']",irish
243,"['soba', 'chicken tenderloin', 'sauc soy', 'corn starch', 'garlic', 'ginger', 'oil veget', 'oil sesam', 'cremini', 'ground pepper', 'spinach', 'scallion', 'broth chicken', 'rice wine', 'sugar']",japanese
244,"['shrimp', 'sauc', 'ground pepper', 'salt', 'cilantro', 'mango', 'lime wedg', 'corn tortilla']",mexican
245,"['miso', 'mirin', 'agav nectar', 'sugar', 'sauc soy', 'salt', 'ground pepper', 'canola oil', 'onion', 'fish']",japanese
246,"['oil', 'onion', 'oregano', 'garlic', 'chuck ground', 'breadcrumb panko', 'egg', 'salt', 'ground pepper', 'butter', 'flour', 'beef broth', 'cream', 'sauc worcestershir', 'pepper', 'leav parsley']",swedish
247,"['avocado', 'salsa verd', 'cilantro', 'chicken', 'jack monterey', 'tortilla']",mexican
248,"['breast chicken', 'salt', 'pepper', 'corn starch', 'egg', 'oil veget', 'juic pineappl', 'sugar', 'sauc soy', 'garlic', 'bell pepper', 'pineappl']",hawaiian
249,"['onion', 'pepper', 'garlic', 'beef meat stew', 'past tomato', 'water', 'paprika', 'salt', 'pepper', 'noodl']",hungarian
250,"['oil', 'cauliflow', 'carrot', 'potato', 'zucchini', 'onion', 'cumin ground', 'cinnamon ground', 'paprika', 'sprig thyme', 'salt', 'pepper']",moroccan
251,"['rice', 'coconut milk', 'water', 'coconut oil', 'salt', 'garlic', 'chili', 'onion', 'cumin seed', 'carrot', 'corn', 'pea', 'beansprout', 'turmer', 'coriand ground', 'garam masala', 'curri powder', 'cumin ground', 'chili', 'ground pepper']",indian
252,"['chicken', 'oil veget', 'bone meat', 'bean past', 'peppercorn', 'chili', 'cassia cinnamon', 'fennel', 'clove', 'ginger', 'salt', 'oil sesam', 'essenc']",chinese
253,"['dough pizza', 'marinara sauc', 'tomato', 'sopressata', 'chees pecorino', 'mzarella', 'chees partskim ricotta', 'spinach']",italian
254,"['spinach', 'oil', 'garlic', 'vinegar', 'leav oregano', 'lemon', 'salt', 'ground pepper', 'breast chicken', 'oregano', 'ground pepper', 'oil veget', 'juic lemon', 'onion', 'pepper', 'chees', 'chees mzarella', 'dough']",greek
255,"['breast ground turkey', 'oregano', 'garlic', 'vinegar wine', 'juic lemon', 'onion', 'dill', 'chees cream', 'chees', 'tomato', 'cucumb']",greek
256,"['sausag', 'onion', 'carrot', 'garlic', 'bean', 'broth chicken', 'leav thyme', 'bisquick', 'milk', 'egg']",french
257,"['flour', 'water', 'oil veget', 'onion', 'mushroom shiitak', 'mushroom shiitak', 'chicken ground', 'oil sesam', 'sauc soy', 'sugar', 'shaox wine']",chinese
258,"['sheepshead', 'salt', 'ground pepper', 'butter', 'basil']",american
259,"['breast chicken', 'salsa', 'bean', 'chees cream', 'rice']",mexican
260,"['oil', 'beef', 'onion', 'clove garlic', 'bell pepper', 'paprika', 'caraway seed', 'tomato', 'stock', 'parsley']",hungarian
261,"['shrimp', 'ground pepper', 'salt', 'oil', 'clove garlic', 'chicken thigh', 'bell pepper', 'chorizo', 'onion', 'tomato', 'grain rice', 'broth chicken', 'wine', 'saffron', 'bay leaf', 'mussel', 'pea', 'leav parsley', 'lemon']",spanish
262,"['chicken', 'pepper', 'garlic past', 'coriand powder', 'ground turmer', 'chili', 'salt', 'curri leav', 'cumin seed', 'coconut', 'shallot', 'chili', 'garam masala', 'oil', 'cilantro']",indian
263,"['beef ground', 'ground pork', 'bread', 'garlic', 'onion', 'parsley', 'salt', 'nutmeg', 'egg', 'flour', 'oil', 'almond', 'peppercorn', 'saffron', 'clove', 'wine', 'meat stock', 'juic lemon']",spanish
264,"['onion', 'clove garlic', 'ginger', 'chili', 'oil', 'tomato', 'turmer', 'garam masala', 'chili', 'salt', 'water', 'bean', 'pea', '', 'rice']",indian
265,"['bulb fennel', 'vinegar wine', 'shallot', 'ginger', 'lemon peel', 'salt', 'oil', 'raisin', 'fish', 'fennel seed']",american
266,"['beef', 'beef broth', 'onion', 'wine', 'oil veget', 'past tomato', 'paprika', 'garlic', 'pepper', 'bay leaf', 'salt']",german
267,"['eggplant', 'salt sea', 'oil', 'sauc tomato', 'chees mzarella', 'chees parmigiano reggiano']",italian
268,"['meat', 'beef tenderloin', '', 'pepper', 'salt', 'oil', 'butter', 'button mushroom', 'shallot', 'garlic', 'thyme', 'pastri', '', 'rosemari', 'bay leaf', 'sauc', 'madeira', 'beef stock', 'butter', 'flour', 'onion', 'pur?? tomato']",english
269,"['oil', 'onion', 'bulb fennel', 'shallot', 'garlic', '', 'wine', 'tomato', 'bay leaf', 'saffron', 'fish stock', 'potato', 'fish', 'pepper', 'bread', 'egg yolk', 'salt', 'baguett']",french
270,"['countri pork rib', 'sauerkraut', 'onion', 'appl cider', 'broth chicken', 'sugar', 'caraway seed', 'pepper']",german
271,"['onion', 'butter', 'oil veget', 'breast chicken', 'chili', 'ginger', 'garlic', 'cream', 'yogurt', 'sugar', 'past tomato', 'tomato', 'rice', 'water', 'cardamom', 'garam masala', 'clove', 'cinnamon', 'coriand', 'turmer']",indian
272,"['onion', 'butter', 'salt', 'flour', 'egg', 'cream', 'caraway seed', 'bread dough']",german
273,"['cod filet', 'lemon', 'oil', 'salt', 'pepper', 'herb provenc', 'butter']",french
274,"['potato', 'corn oil', 'cod', 'salt sea', 'ground pepper', 'flour', 'salt', 'soda', 'vinegar', 'water', 'malt vinegar', 'lemon wedg', 'sauc tartar']",english
275,"['oil', 'onion', 'thyme', 'salt', 'pepper', 'beef broth', 'wine', 'beef ground', 'bread crumb', 'parsley', 'egg', 'chees mzarella', 'parsley', 'corn starch', 'salt']",french
276,"['flour', 'breast chicken', 'enchilada sauc', 'chees']",mexican
277,"['egg', 'milk', 'bread crumb', 'parsley', 'poultri season', 'salt', 'pepper', 'beef ground', 'oil veget', 'beef broth', 'mushroom', 'onion', 'cream', 'flour', 'caraway seed']",german
278,"['pork shoulder', 'juic', 'juic lime', 'garlic', 'cumin ground', 'salt', 'corn tortilla', 'avocado slice', 'cilantro']",mexican
279,"['spaghetti', 'oil veget', 'oil sesam', 'sauc soy', 'rice vinegar', 'chili', 'butter peanut', 'honey', 'garlic', 'onion', 'bell pepper', 'carrot', 'cilantro', 'peanut', 'flake pepper', 'seed sesam']",thai
280,"['butter', 'beef tenderloin', 'salt', 'pepper', 'onion', 'mushroom', 'pastri', 'egg', 'oil', 'grigio pinot', 'sugar', 'dijon mustard', 'cream', 'thyme', 'salt', 'corn starch']",english
281,"['juic orang', 'cumin ground', 'oregano', 'garlic', 'salt', 'pepper', 'onion', 'butt pork shoulder']",cuban
282,"['bacon', 'chicken thigh', 'salt', 'ground pepper', 'onion', 'carrot', 'appl', 'sauerkraut', 'broth chicken', 'dijon mustard', 'berri junip', 'bay leaf']",german
283,"['curri powder', 'rice vinegar', 'sauc soy', 'steak', 'oil', 'beef stock', 'bean past', 'corn starch', 'water', 'pepper', 'salt']",chinese
284,"['beef chuck roast', 'pepper', 'onion', 'beer', 'ketchup', 'sugar', 'flour', 'water']",german
285,"['oil', 'onion', 'garlic', 'wine', 'sauc worcestershir', 'beef stock', 'peppercorn', 'leav thyme', 'bay leaf', 'salt']",french
286,"['oil peanut', 'onion', 'shallot', 'garlic', 'butter', 'juic lemon', 'ginger', 'garam masala', 'chili', 'cumin ground', 'coriand ground', 'bay leaf', 'past tomato', 'tomato', 'cream', 'yogurt', 'breast chicken', 'corn starch']",indian
287,"['oil', 'onion', 'leek', 'celeri', 'clove garlic', 'plum tomato', 'fennel seed', 'thyme', 'leav tarragon', 'saffron thread', 'wine', '', 'clam juic', 'juic tomato', 'ground pepper', 'clam littleneck', 'grouper', 'mussel', 'shrimp', 'lobster tail', 'leaf parsley']",french
